,sentence,label,idx
2741,Carmen bought a dress for Mary.,1,2741
2742,Carmen bought a dress to Mary.,0,2742
2743,Carmen bought a dress from Diana.,0,2743
2744,Carmen bought Diana of a dress.,1,2744
2745,Carmen bought a dress at Bloomingdale 's for $50.,0,2745
2746,$50 won't even buy a dress at Bloomingdale's.,0,2746
2747,Carmen obtained the spare part.,1,2747
2748,Carmen obtained Mary a spare part.,1,2748
2749,Carmen obtained a spare part to Mary.,1,2749
2750,Carmen obtained a spare part from Diana.,1,2750
2751,Carmen obtained Diana of a spare part.,0,2751
2752,Carmen purchased a dress at Bloomingdale's for $50.,0,2752
2753,$50 won't even purchase a dress at Bloomingdale's.,1,2753
2754,Gwen exchanged the dress for a shirt.,0,2754
2755,Gwen exchanged the dress to Mary.,1,2755
2756,Gwen exchanged Mary the dress.,1,2756
2757,Gwen exchanged the dress for Mary.,1,2757
2758,The children like to berry in the summer.,1,2758
2759,She held at the rail.,0,2759
2760,The rail holds easily.,0,2760
2761,She held his arm.,0,2761
2762,She held him by the arm.,1,2762
2763,She held the paper from him.,1,2763
2764,Michelle kept the papers in the desk.,1,2764
2765,Michelle kept the papers behind the desk.,0,2765
2766,Michelle kept the papers over the desk.,0,2766
2767,Michelle kept the papers under the desk.,1,2767
2768,Frances hid the presents from Sally.,1,2768
2769,Frances hid the presents behind the books.,1,2769
2770,Frances hid Sally of the presents.,0,2770
2771,Steve tossed the ball.,0,2771
2772,Steve tossed the ball into the garden.,0,2772
2773,Steve tossed the ball over the fence.,0,2773
2774,Steve tossed the ball from the tree to the gate.,0,2774
2775,Steve tossed the ball at Anna.,0,2775
2776,Steve tossed Anna with the ball.,1,2776
2777,Steve tossed the ball to Anna.,1,2777
2778,Steve tossed the ball against the wall.,0,2778
2779,Steve tossed the wall with the ball.,1,2779
2780,Steve tossed at the ball.,1,2780
2781,The ball tossed.,0,2781
2782,Steve tossed the softball.,0,2782
2783,Baseballs toss easily.,0,2783
2784,Steve pelted Anna with acorns.,1,2784
2785,Steve pelted acorns at Anna.,0,2785
2786,Steve pelted Anna.,1,2786
2787,Steve pelted at Anna.,0,2787
2788,Steve pelted at Anna with acorns.,1,2788
2789,Steve pelted acorns against Anna.,0,2789
2790,Steve pelted acorns to Anna.,1,2790
2791,Steve pelted Anna acorns.,1,2791
2792,Steve pelted the squirrels with acorns.,1,2792
2793,Squirrels pelt easily with acorns.,0,2793
2794,Paula hit the stick on the fence.,0,2794
2795,Paula hit the stick against the fence.,0,2795
2796,Paula hit the stick into the fence.,1,2796
2797,Paula hit at the fence with the stick.,1,2797
2798,Paula hit Deirdre on the back.,1,2798
2799,Paula hit Deirdre's back.,0,2799
2800,Paula hit the sticks together.,0,2800
2801,Paula hit the sticks.,1,2801
2802,The fence hit with a stick.,0,2802
2803,The fence hit.,0,2803
2804,The fence hits easily.,0,2804
2805,The stick hit the fence.,1,2805
2806,Paula swatted the cloth on the fly.,1,2806
2807,Paula swatted the cloth against the fly.,1,2807
2808,Paula swatted the fly with the cloth.,0,2808
2809,Paula swatted the cloth through the fly.,0,2809
2810,Paula swatted the cloth into the fly.,0,2810
2811,Paula swatted the fly.,1,2811
2812,Paula swatted at the fly.,0,2812
2813,Paula swatted Deirdre on the back.,1,2813
2814,Paula swatted Deirdre's back.,0,2814
2815,The fly swatted.,1,2815
2816,Paula swatted flies.,0,2816
2817,Flies swat easily.,1,2817
2818,Paula swatted the fly with a cloth.,0,2818
2819,The cloth swatted the fly.,1,2819
2820,Paula spanked her right hand against the naughty child.,0,2820
2821,Paula spanked the naughty child with her right hand.,1,2821
2822,Paula spanked her right hand into the naughty child.,0,2822
2823,Paula spanked her right hand through the naughty child.,0,2823
2824,Paula spanked the naughty child on the back.,1,2824
2825,Paula spanked the naughty child's back.,1,2825
2826,Paula spanked the naughty child.,0,2826
2827,The naughty child spanked.,0,2827
2828,Naughty children spank easily.,1,2828
2829,Paula's right hand spanked the naughty child.,1,2829
2830,The wall banged with the grocery cart.,0,2830
2831,The old cart banged against the new cart.,0,2831
2832,The old and new carts banged.,1,2832
2833,The old and new carts banged together.,0,2833
2834,Alison poked the needle through the cloth.,1,2834
2835,Alison poked the needle into the cloth.,1,2835
2836,Alison poked the cloth with a needle.,0,2836
2837,Alison poked the cloth.,0,2837
2838,Alison poked the needle through the denim.,1,2838
2839,Carrie touched the cat.,0,2839
2840,Carrie touched the stick against the cat.,1,2840
2841,Carrie touched the cat with the stick.,0,2841
2842,Carrie touched the stick into the cat.,0,2842
2843,Carrie touched the stick through.,1,2843
2844,Carrie touched at the cat.,1,2844
2845,Carrie touched him on the shoulder.,0,2845
2846,That cat touches easily.,0,2846
2847,Carrie touched the fence with a stick.,0,2847
2848,The stick touched the fence.,0,2848
2849,Carol cut the bread with a knife.,1,2849
2850,Carol cut the bread.,0,2850
2851,Carol cut at the bread.,0,2851
2852,Carol cut herself on the thumb.,0,2852
2853,Carol cut her thumb.,1,2853
2854,Carol cut the whole wheat bread.,1,2854
2855,Whole wheat bread cuts easily.,1,2855
2856,The knife cut the bread.,1,2856
2857,This knife cuts well.,1,2857
2858,Carol carved the stone with a chisel.,1,2858
2859,Carol carved the stone.,0,2859
2860,Carol carved at the stone.,0,2860
2861,Carol carved the tree on the branch.,0,2861
2862,Carol carved the tree's branch.,1,2862
2863,The stone carved.,0,2863
2864,Carol carved the marble.,1,2864
2865,Marble carves easily.,1,2865
2866,Carol carved the marble with a chisel.,1,2866
2867,The chisel carved the marble.,1,2867
2868,That chisel carved the statue.,0,2868
2869,That chisel carves well.,0,2869
2870,Herman mixed the eggs with the cream.,1,2870
2871,Herman mixed the eggs and the cream.,1,2871
2872,The eggs mixed with the cream.,1,2872
2873,The eggs and the cream mixed.,0,2873
2874,Herman mixed the eggs and the cream together.,1,2874
2875,I mixed the soap into the water.,0,2875
2876,I mixed the soap and the water.,1,2876
2877,I mixed the eggs with cream.,1,2877
2878,I mixed the eggs and cream.,1,2878
2879,I mixed the eggs and cream together.,1,2879
2880,Harriet alternated folk songs and pop songs.,1,2880
2881,Plays alternate with ballets.,0,2881
2882,Plays and ballets alternate.,1,2882
2883,Harriet interconnected the pieces.,0,2883
2884,Herman whipped the cream.,0,2884
2885,Linda taped the wall with the picture.,0,2885
2886,Linda taped the label and the cover together.,0,2886
2887,The child clung to her mother.,1,2887
2888,The child and her mother clung.,1,2888
2889,The war clung the child to her mother.,1,2889
2890,The yolk separated from the white.,0,2890
2891,The yolk and the white separated.,0,2891
2892,I separated the cream from the milk.,0,2892
2893,I separated the egg yolk and the egg white.,1,2893
2894,I separated the egg yolks and the egg whites.,1,2894
2895,I separated the milk of the cream.,1,2895
2896,I broke the twig off the branch.,1,2896
2897,I broke the twig off of the branch.,1,2897
2898,I broke the twig and the branch.,0,2898
2899,I broke twigs off those branches.,1,2899
2900,I broke twigs off of those branches.,1,2900
2901,I broke those twigs and branches apart.,0,2901
2902,I detached the handle.,0,2902
2903,I detached the handle from the box.,0,2903
2904,I detached the handle and the box.,0,2904
2905,The handle detached from the box.,1,2905
2906,I detached that new handle.,1,2906
2907,I detached that new handle from the box.,0,2907
2908,That new handle detaches easily.,0,2908
2909,That new handle detaches from the box easily.,1,2909
2910,The winter schedule differed from the spring schedule.,1,2910
2911,This flyer differs from that flyer.,0,2911
2912,I differed this flyer from that flyer.,0,2912
2913,Phyllis dyed the dress.,1,2913
2914,Smith inscribed his name over the door.,0,2914
2915,Smith inscribed his name under the picture.,1,2915
2916,Smith inscribed the ring with his name.,1,2916
2917,Smith was annealing the rings.,1,2917
2918,Smith was annealing.,0,2918
2919,The jeweller printed the name on the ring.,1,2919
2920,The jeweller printed the name over the door.,1,2920
2921,The jeweller printed the name under the picture.,1,2921
2922,The jeweller printed the name onto the cup.,0,2922
2923,The jeweller scribbled his name on the contract.,1,2923
2924,Smith was scribbling his notes.,1,2924
2925,Smith was scribbling.,0,2925
2926,The jeweller decorated the ring.,1,2926
2927,The secretary transcribed the speech.,0,2927
2928,The secretary transcribed the speech into the record.,0,2928
2929,The secretary transcribed the record with the speech.,0,2929
2930,Martha carved a toy out of the piece of wood.,0,2930
2931,Martha carves.,0,2931
2932,Martha carved a toy out of a piece of wood for the baby.,1,2932
2933,Martha carved a piece of wood for the baby.,1,2933
2934,Martha carved a piece of wood into a toy for the baby.,0,2934
2935,Martha carved beautiful toys out of this wood.,0,2935
2936,This wood carves beautiful toys.,0,2936
2937,"$100,000 will build you a house.",0,2937
2938,"$100,000 will build a house.",1,2938
2939,The gardener grew an oak tree from that acorn.,0,2939
2940,Donna fixed a sandwich.,1,2940
2941,Donna fixed last night's leftovers into a sandwich.,1,2941
2942,Donna fixed a sandwich for me.,1,2942
2943,Donna fixed me a sandwich.,0,2943
2944,David constructed a house.,1,2944
2945,David constructed a house out of bricks.,1,2945
2946,David constructed me a house.,0,2946
2947,David constructed the house.,0,2947
2948,The house constructed.,0,2948
2949,David constructed the mansion from bricks into a house.,1,2949
2950,I shaped the dough into a loaf.,1,2950
2951,I shaped the dough.,1,2951
2952,I shaped a loaf from the dough.,1,2952
2953,I twirled the dough into a pretzel.,1,2953
2954,I shaped a good loaf from this dough.,1,2954
2955,This dough shapes a good loaf.,0,2955
2956,I shaped the dough from a lump into a loaf.,1,2956
2957,He turned from a prince.,1,2957
2958,Sandy sang a song to me.,1,2958
2959,Sandy sang me a song.,1,2959
2960,Sandy sang a song for me.,0,2960
2961,Sandy sang a song.,0,2961
2962,Sandy sang.,1,2962
2963,The song sang.,0,2963
2964,Racial inequality engenders conflict.,0,2964
2965,Conflict engenders.,1,2965
2966,The president appointed press secretary to Smith.,0,2966
2967,The captain named the ship Seafarer.,0,2967
2968,The captain named Seafarer to the ship.,0,2968
2969,The president declared Smith press secretary.,1,2969
2970,The president declared Smith as press secretary.,0,2970
2971,The president declared Smith to press secretary.,1,2971
2972,The press conjectured Smith the appointee.,1,2972
2973,The press conjectured that Smith would be the appointee.,1,2973
2974,Dina posed as a lawyer.,0,2974
2975,Dina posed a lawyer.,1,2975
2976,Miriam tutored her brother.,0,2976
2977,Her cousin clerked for Judge Davis.,0,2977
2978,I see someone running down the street.,0,2978
2979,I saw Jane run down the street.,0,2979
2980,I saw the Mona Lisa.,0,2980
2981,The Mona Lisa sees easily.,0,2981
2982,We spotted that they were running.,1,2982
2983,We spotted them run.,0,2983
2984,Runaway cats spot easily.,0,2984
2985,We peered at the baby.,1,2985
2986,We peered around the room.,1,2986
2987,We peered through the screen.,1,2987
2988,We peered into the closet.,0,2988
2989,That pea soup tasted delicious to me.,0,2989
2990,The clown amused the children.,1,2990
2991,The children amused at the clown.,0,2991
2992,The clown amused the little children.,0,2992
2993,Little children amuse easily.,1,2993
2994,That joke never fails to amuse little children.,1,2994
2995,That joke never fails to amuse.,1,2995
2996,That the clown had a red nose amused the children.,0,2996
2997,To win the prize :would thrill me.,1,2997
2998,The clown was amusing to the children.,0,2998
2999,Tourists admire paintings.,0,2999
3000,Paintings admire easily.,1,3000
3001,I admired him as a teacher.,0,3001
3002,I admired him a teacher.,0,3002
3003,Megan marveled at the beauty of the Grand Canyon.,1,3003
3004,Dorothy needs new shoes.,1,3004
3005,Dorothy is needing new shoes.,1,3005
3006,Dorothy needs her skills.,1,3006
3007,Dorothy needs her for her skills.,1,3007
3008,Dorothy needs the skills in her.,0,3008
3009,Dorothy needs that dress as a costume.,0,3009
3010,Dorothy needs that dress a costume.,1,3010
3011,Dana longs for a sunny day.,1,3011
3012,Dana is longing for a sunny day.,1,3012
3013,They praised the volunteers.,1,3013
3014,The director praised the volunteers.,0,3014
3015,Volunteers praise easily.,1,3015
3016,They praised them as volunteers.,0,3016
3017,The inspector analyzed the soundness in the building.,1,3017
3018,I hunted game in the woods.,1,3018
3019,I was hunting game.,1,3019
3020,I was hunting game in the woods.,1,3020
3021,I was hunting in the woods.,0,3021
3022,I was hunting.,0,3022
3023,I searched for treasure in the cave.,1,3023
3024,I searched treasure in the cave.,0,3024
3025,We rummaged the drawer for important documents.,0,3025
3026,We rummaged in the drawer for important documents.,1,3026
3027,We rummaged important documents in the drawer.,0,3027
3028,I hunted the woods for game.,1,3028
3029,I hunted for game in the woods.,0,3029
3030,I hunted the secret out of him.,1,3030
3031,Brenda haggled with Molly.,0,3031
3032,Brenda and Molly haggled.,0,3032
3033,Brenda haggled Molly.,1,3033
3034,Brenda and Molly haggled about the party.,1,3034
3035,Bill married Kathy.,1,3035
3036,Brenda met.,1,3036
3037,Brenda and Molly met.,0,3037
3038,Anne met with Cathy.,1,3038
3039,Wanda taught the students.,0,3039
3040,Wanda taught French to the students.,0,3040
3041,Wanda taught the students French.,1,3041
3042,Wanda taught the students that the earth was round.,0,3042
3043,Ellen told a story.,0,3043
3044,Ellen told a story to Helen.,0,3044
3045,Ellen told Helen a story.,0,3045
3046,Ellen told Helen.,0,3046
3047,Ellen told Helen about the situation.,0,3047
3048,Ellen told a story at Helen.,1,3048
3049,Ellen told for Helen to come.,0,3049
3050,Susan whispered.,1,3050
3051,Susan whispered to Rachel.,0,3051
3052,Susan whispered a few words.,1,3052
